Current time : Thu May 12 13:45:03 PDT 2022
This is working


python2 /opt/genepatt/programs/PrepareAA-master/PrepareAA.py -s SRR8639208 -t 1 --ref GRCh38 --sorted_bam /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208.cs.rmdup.bam --run_AA --run_AC


total 4279975
drwxr-sr-x 4 edwin5588 csd714      75776 Mar 14 08:54 GRCh38
-rw-r--r-- 1 edwin5588 csd714 4605659201 Apr 13 10:17 GRCh38_indexed.tar.gz
-rw-r--r-- 1 edwin5588 csd714         56 Apr 13 11:29 GRCh38_indexed_md5sum.txt
drwxrwsrwx 5 edwin5588 csd714      57344 May 12 13:45 ..
-rw-r--r-- 1 edwin5588 csd714          0 May 12 13:46 coverage.stats
drwxr-sr-x 3 edwin5588 csd714      57344 May 12 13:46 .
Global ref name is GRCh38
('read length:', 100.95679159539466, 'insert size:', 274.9705317540302, 'insert std dev:', 102.60466770897732, 'max_insert:', 582.7845348809622, 'percent proper:', 0.9839369473446057, 'num_sdevs', 3)
('coverage stats', (46.112451155660715, 49.0885937434049, 21.168542290143726, 45.61502876070988, 49.018249583984456, 23.317799361551113, 100.95679159539466, 274.9705317540302, 102.60466770897732, 0, 582.7845348809622, 4, 0.9839369473446057, 3, 112742338799), 989)
('pair support', 4)
[root:INFO]	#TIME 12782.177	 Calculating coverage meanshift segmentation
[root:INFO]	#TIME 12782.178	 Detecting breakpoint edges (interval filter vertices
[root:INFO]	#TIME 12782.245	 Building breakpoint graph
[root:INFO]	#TIME 12782.439	 Optimizing graph copy number flow
[root:INFO]	#TIME 12864.337	 Plotting SV View
[root:INFO]	#TIME 12864.344	Plotting SV View for amplicon15
[root:INFO]	#TIME 12864.954	Reconstructing amplicon16
[root:INFO]	#TIME 12864.974	 Calculating coverage meanshift segmentation
[root:INFO]	#TIME 12864.975	 Detecting breakpoint edges (interval filter vertices
[root:INFO]	#TIME 12865.324	 Building breakpoint graph
[root:INFO]	#TIME 12865.916	 Optimizing graph copy number flow
[root:INFO]	#TIME 12889.399	 Plotting SV View
[root:INFO]	#TIME 12889.407	Plotting SV View for amplicon16
[root:INFO]	#TIME 12889.753	Reconstructing amplicon17
[root:INFO]	#TIME 12889.783	 Calculating coverage meanshift segmentation
[root:INFO]	#TIME 12889.785	 Detecting breakpoint edges (interval filter vertices
[root:INFO]	#TIME 12889.818	 Building breakpoint graph
[root:INFO]	#TIME 12889.988	 Optimizing graph copy number flow
[root:INFO]	#TIME 12926.942	 Plotting SV View
[root:INFO]	#TIME 12926.946	Plotting SV View for amplicon17
[root:INFO]	#TIME 12927.372	Reconstructing amplicon18
[root:INFO]	#TIME 12927.375	 Calculating coverage meanshift segmentation
[root:INFO]	#TIME 12927.376	 Detecting breakpoint edges (interval filter vertices
[root:INFO]	#TIME 12927.735	 Building breakpoint graph
[root:INFO]	#TIME 12928.174	 Optimizing graph copy number flow
[root:INFO]	#TIME 13006.525	 Plotting SV View
[root:INFO]	#TIME 13006.545	Plotting SV View for amplicon18
[root:INFO]	#TIME 13007.843	Reconstructing amplicon19
[root:INFO]	#TIME 13007.845	 Calculating coverage meanshift segmentation
[root:INFO]	#TIME 13007.846	 Detecting breakpoint edges (interval filter vertices
[root:INFO]	#TIME 13007.864	 Building breakpoint graph
[root:INFO]	#TIME 13007.961	 Optimizing graph copy number flow
[root:INFO]	#TIME 13024.132	 Plotting SV View
[root:INFO]	#TIME 13024.134	Plotting SV View for amplicon19
[root:INFO]	#TIME 13133.293	Reconstructing amplicon20
[root:INFO]	#TIME 13133.357	 Calculating coverage meanshift segmentation
[root:INFO]	#TIME 13133.359	 Detecting breakpoint edges (interval filter vertices
[root:INFO]	#TIME 13133.411	 Building breakpoint graph
[root:INFO]	#TIME 13133.933	 Optimizing graph copy number flow
[root:INFO]	#TIME 13268.017	 Plotting SV View
[root:INFO]	#TIME 13268.055	Plotting SV View for amplicon20
[root:INFO]	#TIME 13268.912	Total Runtime
AmpliconClassifier 0.4.8
reading /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/.data_repo/GRCh38/Genes_hg38.gff
read 22998 genes

SRR8639208 amplicon10
SRR8639208 amplicon11
SRR8639208 amplicon12
SRR8639208 amplicon13
SRR8639208 amplicon14
SRR8639208 amplicon15
SRR8639208 amplicon16
SRR8639208 amplicon17
SRR8639208 amplicon18
SRR8639208 amplicon19
SRR8639208 amplicon1
SRR8639208 amplicon20
SRR8639208 amplicon2
SRR8639208 amplicon3
SRR8639208 amplicon4
SRR8639208 amplicon5
SRR8639208 amplicon6
SRR8639208 amplicon7
SRR8639208 amplicon8
SRR8639208 amplicon9
writing output files
done
2022-05-12 13:46:33.781601
PrepareAA version 0.1032.4

Matched /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208.cs.rmdup.bam to reference genome GRCh38
Running PrepareAA on sample: SRR8639208

Running CNVKit batch
python3 /opt/genepatt/programs/cnvkit.py batch -m wgs -r /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/.data_repo/GRCh38/GRCh38_cnvkit_filtered_ref.cnn -p 1 -d /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_cnvkit_output/ /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208.cs.rmdup.bam

Running CNVKit segment
python3 /opt/genepatt/programs/cnvkit.py segment /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_cnvkit_output/SRR8639208.cs.rmdup.cnr  -p 1 -m cbs -o /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_cnvkit_output/SRR8639208.cs.rmdup.cns

Cleaning up temporary files
rm /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_cnvkit_output//*tmp.bed /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_cnvkit_output//*.cnn
gzip /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_cnvkit_output/SRR8639208.cs.rmdup.cnr

Running amplified_intervals
python2 /opt/genepatt/programs/AmpliconArchitect-master/src/amplified_intervals.py --ref GRCh38 --bed /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_cnvkit_output/SRR8639208.cs.rmdup_CNV_GAIN.bed --bam /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208.cs.rmdup.bam --gain 4.5 --cnsize_min 50000 --out /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_AA_CNV_SEEDS

Running AA with default arguments (& downsample 10). To change settings run AA separately.
python2 /opt/genepatt/programs/AmpliconArchitect-master/src/AmpliconArchitect.py --ref GRCh38 --downsample 10 --bed /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208_AA_CNV_SEEDS.bed --bam /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208/SRR8639208.cs.rmdup.bam --runmode FULL --out /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208//SRR8639208_AA_results//SRR8639208

Running AC
/opt/genepatt/programs/AmpliconClassifier-main/make_input.sh /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208//SRR8639208_AA_results/ /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208//SRR8639208_classification/SRR8639208
python3 /opt/genepatt/programs/AmpliconClassifier-main/amplicon_classifier.py -i /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208//SRR8639208_classification/SRR8639208.input --ref GRCh38 -o /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208//SRR8639208_classification/SRR8639208 --annotate_cycles_file --report_complexity
python3 /opt/genepatt/programs/AmpliconClassifier-main/make_results_table.py -i /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208//SRR8639208_classification/SRR8639208.input --classification_file /expanse/lustre/projects/csd714/edwin5588/CCLE/run_aa/SRR8639208//SRR8639208_classification/SRR8639208_amplicon_classification_profiles.tsv
Completed

2022-05-12 19:13:21.427978
Finished Running
Current time : Thu May 12 19:13:21 PDT 2022
